,0,1
23431,VCAN,CSTA
23432,ETS2,LYZ
23433,HSP90AB1,SLC25A5
23434,RPS27,RPL3
23435,DPYSL2,CST3
23436,LY86,BLNK
23437,ECT2,CDK1
23438,TMEM176A,TNFSF13
23439,TNFAIP2,CFP
23440,PABPC1,RPL28
23441,CTSH,FCGR2B
23442,MPEG1,LILRB2
23443,NUDT1,TK1
23444,IER3,GADD45B
23445,RPS20,RPS6
23446,SNX2,FGD2
23447,CD33,IL1B
23448,ORC6,DHFR
23449,IFITM1,SPN
23450,HLA-DPB1,CD22
23451,LCP2,PTPRC
23452,RPL34,RPS24
23453,CD3E,CRIP1
23454,ERBB3,STK32A
23455,OIP5,SHCBP1
23456,HMGB3,ASF1B
23457,DTL,MCM3
23458,BANK1,SYNGR2
23459,RPS5,EIF2S3
23460,RPL9,RPS28
23461,PKMYT1,PBK
23462,MS4A1,RPL13
23463,LGALS1,FKBP1A
23464,SYNGR2,CD37
23465,PLD4,HLA-DQA1
23466,BCL11A,FCRL1
23467,EGLN3,IL3RA
23468,RPLP2,RPS6
23469,S100A8,LRRC25
23470,SDF2L1,PDIA3
23471,RRM2,POC1A
23472,RPL34,FAU
23473,HLA-DMA,ACTB
23474,RPSA,RPL18
23475,NDC80,TOP2A
23476,RPSA,RPL28
23477,HLA-DMA,IFI30
23478,RPL10A,RPS29
23479,RPLP2,RPL10
23480,STMN1,BUB1
23481,RPL18A,RPL31
23482,POU2F2,CD19
23483,RPL18,RPL19
23484,RPS7,RPL36
23485,CXCL16,CSF2RA
23486,CST7,ANXA6
23487,PLD4,HLA-DRB5
23488,THEMIS,CD3D
23489,SRGN,MSN
23490,TOP2A,GPSM2
23491,IFI30,ALOX5
23492,ANPEP,LRP1
23493,ALOX5,RALGPS2
23494,ITGB2,ARPC2
23495,RPS29,RPS18
23496,STMN1,HMMR
23497,HLA-B,PYHIN1
23498,SPI1,C19orf38
23499,PCNA,DHFR
23500,GTSE1,PSRC1
23501,DIAPH3,SPAG5
23502,SPON2,PRSS23
23503,PFN1,CTSW
23504,DUT,SHCBP1
23505,TMEM176B,CTSH
23506,PKMYT1,SMC2
23507,UBE2C,MKI67
23508,FCGR1A,ARHGEF10L
23509,CENPM,SKA3
23510,NCAPH,ANLN
23511,TNFAIP3,BTG1
23512,ENTPD1,HLA-DPA1
23513,RPL3,RPS15
23514,HLA-DQA1,CD180
23515,RPL35A,RPL35
23516,SIGLEC7,FCER1G
23517,CKAP2,KIF20A
23518,CDCA5,ATAD2
23519,SMIM14,BLNK
23520,LILRB4,HLA-DQA1
23521,CENPH,CLSPN
23522,CDKN1A,ATF3
23523,RRM2,BUB1
23524,RPL13,RPL23
23525,CENPA,CDCA3
23526,BCL11A,MS4A1
23527,AURKB,MCM7
23528,IFI6,GNG5
23529,RPL10A,RPL12
23530,BCL11A,NCF1
23531,RRM2,HMMR
23532,RPL5,RPL22
23533,CD14,FBP1
23534,PTPRC,IL32
23535,SEL1L3,CD74
23536,LILRB4,HLA-DRB5
23537,TYMS,GGH
23538,RPS15A,RPS25
23539,CD163,FCN1
23540,RAD54L,CDCA3
23541,RPS15,RPSA
23542,LGALS1,COX6B1
23543,FCMR,CD79A
23544,VPREB3,SWAP70
23545,GZMA,TIGIT
23546,GZMA,RARRES3
23547,ANLN,TYMS
23548,DDX39A,UBE2C
23549,RPL22,EEF1B2
23550,S100A4,MYL12A
23551,EIF4B,RPS25
23552,MYH9,ITGAL
23553,ATAD5,ZWINT
23554,MPEG1,MEF2C
23555,MEF2C,FCHSD2
23556,HSPA5,HSP90B1
23557,ARHGDIB,PTPRCAP
23558,CTSH,ALDH2
23559,CLEC4A,NCF2
23560,HHEX,FCRLA
23561,LST1,MAFB
23562,HLA-DPA1,BLNK
23563,GAPDH,ACTG1
23564,TGFBI,SLC7A7
23565,FCER2,HLA-DOA
23566,CD2,IL32
23567,CENPA,TROAP
23568,RPL30,RPS4X
23569,SHCBP1,CKS2
23570,ZAP70,CTSW
23571,CD36,HCK
23572,CYBB,CD74
23573,UCP2,PFN1
23574,RARRES3,SLA2
23575,CEP55,CDC20
23576,CXCR4,CD69
23577,RPL36,RPL22
23578,RPS19,RPL4
23579,CD72,CD79B
23580,CLEC10A,ZNF385A
23581,UBE2C,HIST1H1B
23582,SLAMF6,NKG7
23583,LGALS2,HCK
23584,IFI6,ISG15
23585,RPL18A,RPS16
23586,HMMR,MELK
23587,BIRC5,CDCA4
23588,CD74,IRF8
23589,P4HB,CANX
23590,APOBEC3B,HMGN2
23591,TPT1,RPL5
23592,CCNA2,STIL
23593,TPX2,CDCA5
23594,KANK2,PLP1
23595,RPS6,RPS19
23596,CD5,SPOCK2
23597,COTL1,CRIP1
23598,RPS25,RPL41
23599,RPL10A,RPL9
23600,ITGB2,CFL1
23601,CD37,SPIB
23602,LILRA5,PLBD1
23603,NUSAP1,CDC6
23604,NKG7,IL2RG
23605,C1QA,VMO1
23606,CCNA2,NCAPD2
23607,ANXA6,CST7
23608,DAPP1,CD79A
23609,CR2,RALGPS2
23610,PTPRC,GNG2
23611,LY86,HLA-DMB
23612,BCL11A,JCHAIN
23613,FCRL2,SPIB
23614,RPL8,RPS8
23615,CDKN3,TOP2A
23616,DSCC1,ZWINT
23617,RNF130,PLXDC2
23618,UBA52,RPL19
23619,RPS28,RPL29
23620,SNHG8,RPS18
23621,RPS24,RPL8
23622,TNFRSF1B,GZMB
23623,RPS13,RPL23A
23624,LRRC25,C19orf38
23625,HMMR,PTTG1
23626,CST3,SLC1A3
23627,TYROBP,S100A9
23628,MEF2C,HLA-DQB1
23629,RPS16,RPL30
23630,HLA-DPB1,WDFY4
23631,VCAN,CD36
23632,RPL38,RPL4
23633,RPS16,EIF4B
23634,PCNA,CHAF1A
23635,RPL11,RPL13
23636,FAU,RPL35
23637,RPS23,RPL7A
23638,ANXA5,TXN
23639,ADAM28,FCRL2
23640,ESRP1,PMP22
23641,CENPN,ZWINT
23642,LILRA5,FCN1
23643,KCTD12,MAFB
23644,SHCBP1,CDCA7
23645,LILRA2,PLAUR
23646,NACA,RPS24
23647,LMNB1,CDCA5
23648,RPS15A,RPS18
23649,PFN1,TAP1
23650,B2M,CCL5
23651,RPL34,RPL27
23652,FGFBP2,FCRL6
23653,UBE2C,LIG1
23654,NUSAP1,RRM2
23655,VPREB3,CD22
23656,KIF2C,RRM2
23657,IFI30,MAFB
23658,PKM,STMN1
23659,ENO1,PGAM1
23660,ZWINT,CLSPN
23661,NUF2,TUBA1B
23662,LYZ,CD74
23663,CDCA5,PCNA
23664,TTK,ESCO2
23665,RPS5,RPS29
23666,HCST,CD7
23667,BIRC5,DEPDC1B
23668,NDC80,CKS1B
23669,CCR7,RPL30
23670,NACA,FAU
23671,KIF2C,MELK
23672,BCL11A,CD19
23673,CENPM,NUSAP1
23674,DEPDC1,CENPA
23675,ARHGAP11A,KIF11
23676,CD93,KCTD12
23677,MTFR2,MKI67
23678,BTK,BANK1
23679,CENPW,TOP2A
23680,ARHGDIB,HLA-E
23681,CD8B,CD3D
23682,LGALS1,FTL
23683,RPL9,RPLP0
23684,AURKB,FAM111B
23685,SCIMP,LILRB1
23686,CLEC7A,FGL2
23687,TYMS,BUB1B
23688,LST1,FCGRT
23689,KIFC1,FOXM1
23690,CXCR5,BANK1
23691,BUB1B,FOXM1
23692,NUDT1,ASF1B
23693,E2F2,CDCA5
23694,HLA-DQB2,FGL2
23695,DUSP4,PHLDA1
23696,ARHGDIB,TMSB4X
23697,GAPDH,S100A10
23698,RPL35A,RPS27
23699,DLGAP5,RACGAP1
23700,BIRC5,CDCA8
23701,NKG7,CTSC
23702,HCST,GZMA
23703,SERPINA1,MAFB
23704,RARRES3,IL2RG
23705,RPS9,RPS15A
23706,CCNB2,KIF11
23707,SMIM14,HLA-DMB
23708,NCAPH,CKAP2L
23709,MX1,HERC5
23710,TCF19,SHCBP1
23711,DLGAP5,TUBB
23712,HMGB3,DLGAP5
23713,RPL18A,RPL37
23714,RPS13,RPS2
23715,CDCA5,E2F8
23716,LCP1,MSN
23717,RPL23A,RPL14
23718,NUSAP1,MCM2
23719,KDELR2,GAPDH
23720,PTPRC,DENND2D
23721,RPS5,RPL12
23722,KIF18B,ASPM
23723,CYBB,RNF144B
23724,TOP2A,ESCO2
23725,CLEC10A,MS4A6A
23726,RPL4,RPL18
23727,RPS27,RPL37A
23728,CCNB2,CDC25C
23729,ALDH1A1,ROPN1B
23730,TNFAIP2,IL1B
23731,FBP1,LILRB3
23732,SARAF,TPT1
23733,HLA-DQB1,ALDH2
23734,MLANA,ESRP1
23735,RPS19,TPT1
23736,CKS2,NDC80
23737,RPL15,RPS24
23738,OIP5,BIRC5
23739,CEP55,KIF4A
23740,RPL6,RPL35A
23741,MYH9,CD3E
23742,SH2D2A,CCL5
23743,AURKB,PLK1
23744,BIRC5,FAM72D
23745,NCF2,TNFSF13B
23746,PYGL,SIRPA
23747,HLA-DPA1,HLA-DMB
23748,CKS1B,DEPDC1
23749,TICRR,TOP2A
23750,GGH,TPX2
23751,PAG1,CD3D
23752,TSPO,ANXA2
23753,NCAPH,E2F2
23754,SKA1,CENPN
23755,PLEK,PRF1
23756,STMN1,CDC20
23757,SPC24,ZWINT
23758,ALDH2,CYBB
23759,PRF1,SYTL3
23760,CD40,TNFRSF13C
23761,CKAP2L,DIAPH3
23762,TROAP,TUBA1B
23763,ASF1B,PBK
23764,TLR2,LILRB2
23765,FANCD2,MKI67
23766,MND1,ESCO2
23767,CCNF,DLGAP5
23768,PTPN7,B2M
23769,MCM5,ZWINT
23770,HMGB1,APOBEC3B
23771,CCNF,CDK1
23772,GGH,KIF2C
23773,CD8B,SIT1
23774,CCNB2,PIF1
23775,ARHGAP30,PTPRC
23776,RPLP1,RPS12
23777,TOP2A,ASPM
23778,PTAFR,LILRB4
23779,CKAP2L,ARHGAP11A
23780,HMGN2,SHCBP1
23781,EZH2,CDCA5
23782,PFN1,ARPC5
23783,FCRL6,CCL5
23784,RPL12,RPS29
23785,S100A12,IFI30
23786,TOP2A,ESPL1
23787,MAD2L1,CENPM
23788,RPS5,RPL9
23789,ADAP2,TGFBI
23790,FAM129C,HLA-DMA
23791,SLC7A7,IFI30
23792,RPS6,RPS25
23793,LST1,TMEM176A
23794,MS4A7,NPC2
23795,BATF,SIRPG
23796,TMSB10,CALM1
23797,PLK1,CCNA2
23798,ANPEP,LYZ
23799,DTYMK,UBE2C
23800,GPNMB,C2
23801,VCAN,LILRA6
23802,GAPDH,ATP6V1B2
23803,IL32,LAT
23804,PMP22,ESRP1
23805,RRM2,CDC20
23806,RPS7,RPS3A
23807,COX8A,POMP
23808,CLSPN,CHAF1A
23809,GTSE1,CDCA5
23810,FGD2,CTSH
23811,CBLB,SRGN
23812,TUBB,PKMYT1
23813,LST1,FCGR1A
23814,RPS23,RPSA
23815,HJURP,CCNB1
23816,ASPM,CDCA2
23817,CDKN3,CKS1B
23818,EEF1D,RPL19
23819,NCF2,SERPINA1
23820,TIMP1,SIRPA
23821,LYZ,RNF144B
23822,RPLP2,RPS15
23823,TNFSF13,MAFB
23824,DUT,FEN1
23825,KIF14,BUB1B
23826,HAVCR2,GZMB
23827,RPS12,TXNIP
23828,ANXA2,TALDO1
23829,RPL37A,RPL15
23830,KIF2C,CKS2
23831,LTB,IL7R
23832,IGSF6,IFI30
23833,LAT2,TYROBP
23834,BLK,AKAP2
23835,S100A4,LCK
23836,AURKB,CENPF
23837,DIAPH3,UBE2C
23838,SERPINA1,FCGRT
23839,CDC45,DUT
23840,PSMB1,GAPDH
23841,NCAPG2,TK1
23842,TFEC,LYZ
23843,NUSAP1,SAPCD2
23844,ACTB,LAT
23845,RPS11,RPS8
23846,KIF2C,SAPCD2
23847,HLA-DQB2,HLA-DPB1
23848,PRC1,AURKA
23849,IGSF6,MNDA
23850,FCN1,TNFSF13
23851,VIM,TAGLN2
23852,TTK,KIF20A
23853,TRIP13,ANLN
23854,MCM7,E2F2
23855,DIAPH3,FANCI
23856,CD86,NCF2
23857,CDK1,CCNB1
23858,CD53,ARPC2
23859,AOAH,CST7
23860,CDCA8,TICRR
23861,RPL30,RPS16
23862,RNF213,GZMA
23863,WDFY4,CD79A
23864,PKMYT1,E2F7
23865,CD180,HLA-DOB
23866,A2M,APOC1
23867,FGL2,LGALS2
23868,PARK7,COX5A
23869,TNFAIP3,BIRC3
23870,AIF1,MAFB
23871,PRF1,CD7
23872,ESCO2,NCAPH
23873,MPEG1,ADAP2
23874,WDR34,NCAPG
23875,MPEG1,TLR2
23876,CENPW,CKS1B
23877,NCAPG,KIF11
23878,EAF2,MS4A1
23879,HNMT,TIMP1
23880,CD3E,CD27
23881,CDC45,CENPM
23882,TCF4,HLA-DPA1
23883,P4HB,LGALS1
23884,NCAPH,DIAPH3
23885,SPN,HLA-C
23886,ITGB2,ARHGDIB
23887,RPS14,RPL36
23888,GINS1,TOP2A
23889,IFI30,SLC1A3
23890,CD302,CST3
23891,BIRC5,DTL
23892,NCAPG,KIF23
23893,RPS6,RPS18
23894,SERPINF1,PTCRA
23895,LILRB4,RBM47
23896,KLRK1,XCL2
23897,MKI67,PARPBP
23898,CTSH,WDFY4
23899,NEK2,CDCA3
23900,BST2,LY6E
23901,NUSAP1,CDCA7
23902,LY6E,BST2
23903,TYMS,STIL
23904,NCAPG,CDC25C
23905,BLNK,LY86
23906,RPL12,RPL9
23907,KIF15,CIT
23908,CXCL16,PLBD1
23909,RPS15A,RPL13
23910,GNG12,MITF
23911,HLA-DPB1,RALGPS2
23912,MKI67,DLGAP5
23913,TOP2A,PLK4
23914,NCAPD2,CCNA2
23915,MKI67,CDK1
23916,MS4A1,STRBP
23917,PRF1,GZMA
23918,LAG3,CCR5
23919,NPM1,ZFAS1
23920,CENPA,UBE2S
23921,RPL19,PFDN5
23922,VMO1,C5AR1
23923,FAM72D,RACGAP1
23924,TTK,EXO1
23925,FANCI,CDC6
23926,LYZ,TYMP
23927,RPL27,RPS29
23928,RRM2,CDT1
23929,PSAP,GRN
23930,SKAP1,LCP2
23931,CLEC12A,MS4A4A
23932,RPS29,RPL23
23933,STMN1,KIF4A
23934,TLR10,POU2AF1
23935,EPSTI1,STAT1
23936,SPI1,LILRB3
23937,RPS13,RPL34
23938,CYBB,LST1
23939,NCAPH,CDKN3
23940,TK1,STMN1
23941,TCF4,BANK1
23942,RPS25,RPL14
23943,SERPINA1,TMEM176A
23944,CD40LG,CD4
23945,MELK,FBXO5
23946,IL4I1,TNFSF13B
23947,CXCL16,FCN1
23948,CDK1,TYMS
23949,SOD2,C5AR1
23950,CDCA7,NUSAP1
23951,GSTO1,ANXA5
23952,C5AR1,S100A9
23953,HCK,TNFSF13
23954,GBP4,PSMB9
23955,SLC7A7,TNFSF13B
23956,LEPROTL1,CD3E
23957,LIG1,MCM2
23958,TICRR,CKS1B
23959,FES,CD14
23960,FEN1,TYMS
23961,RPL32,RPL24
23962,RPS14,RPL3
23963,TXNDC5,FCRL5
23964,IFITM1,XAF1
23965,CD244,CCL5
23966,ARL6IP1,KIF20A
23967,RPL26,RPS21
23968,SERPINA1,FCGR1A
23969,CENPM,UBE2T
23970,IFITM1,CD6
23971,EAF2,JCHAIN
23972,LILRB4,IFI30
23973,FANCI,RRM2
23974,MCM4,CDK1
23975,PLAUR,FGL2
23976,NACA,RPL19
23977,RPL35A,RPL7A
23978,RRM2,KIF4A
23979,CCND2,SH2D2A
23980,RPL37A,ZFAS1
23981,CENPF,LMNB1
23982,LILRA5,SLC8A1
23983,LCP1,MYO1G
23984,SPI1,ALDH2
23985,MPDZ,GNG12
23986,COX5A,GNG5
23987,APOBEC3G,B2M
23988,COTL1,SIRPG
23989,TUBA1B,LGALS1
23990,HMGB2,SKA3
23991,DTL,HMGB2
23992,TOMM7,RPL27
23993,CDCA5,DHFR
23994,DHFR,MCM2
23995,DEPDC1,NEK2
23996,NCF2,CSF2RA
23997,E2F7,STMN1
23998,RPL18,RPS3
23999,RPL13A,RPS20
24000,RPL30,RPL37
24001,CD247,TRAF3IP3
24002,LY86,HLA-DOA
24003,S100A10,FTH1
24004,CDK1,MXD3
24005,MTHFD2,TK1
24006,MELK,ZWINT
24007,GPSM2,TROAP
24008,TCF19,BIRC5
24009,RPL18A,RPS6
24010,FGL2,CD163
24011,CD79B,BANK1
24012,POLQ,CLSPN
24013,HMMR,GTSE1
24014,ESCO2,ASPM
24015,HSP90B1,GAPDH
24016,CDCA8,GGH
24017,RPL18,CCR7
24018,RPL26,RPL32
24019,RPL37,EEF1A1
24020,RPL18A,RPL10
24021,TK1,RBBP8
24022,RRM2,FANCD2
24023,CD2,DUSP4
24024,CYBB,CPVL
24025,NUSAP1,CEP55
24026,RPL17,RPL24
24027,RPS15,RPL30
24028,KIF2C,CEP55
24029,SAPCD2,NCAPG
24030,SYNGR2,MS4A1
24031,SELL,RPL4
24032,LYZ,LST1
24033,RAB31,HLA-DRA
24034,IL32,PTPRCAP
24035,MND1,EXO1
24036,HLA-DOB,CD40
24037,KPNA2,PLK1
24038,CIT,KIFC1
24039,STAT1,GBP2
24040,CORO1A,PRF1
24041,EIF3I,GAPDH
24042,VPREB3,CD1C
24043,RPL26,RPL18A
24044,RPL27A,RPS5
24045,RPL6,RPS15A
24046,PCED1B,CD3E
24047,ALOX5,BTK
24048,FYN,RARRES3
24049,RPS3,RPL15
24050,KIF23,PARPBP
24051,CTSH,LILRB4
24052,PIR,CYP27A1
24053,IFI30,CTSS
24054,IGSF6,TGFBI
24055,NKG7,ID2
24056,PRF1,SAMD3
24057,RPL3,RPS14
24058,CTSW,HLA-B
24059,RPS27A,RPL38
24060,SKA3,CENPM
24061,RPL18,RPS13
24062,MXD3,GTSE1
24063,GPR183,SELL
24064,TAP1,NKG7
24065,KIF23,DLGAP5
24066,CCNA2,TOP2A
24067,LRRC25,LILRB3
24068,FOXM1,AURKA
24069,RPL15,RPL19
24070,MYBL2,KIF24
24071,CD40,FGD2
24072,H2AFV,STMN1
24073,RPL18,RPL6
24074,BIRC5,KIF18A
24075,LCP1,RNF213
24076,ACTB,PTPRCAP
24077,HLA-DMB,MEF2C
24078,HMGN2,BIRC5
24079,GIMAP1,GIMAP4
24080,CD74,CD180
24081,UBE2C,ZWINT
24082,TNFSF13,FCGR1A
24083,NDC80,CCNB1
24084,FTH1,SDCBP
24085,HLA-DQB1,WDFY4
24086,CDKN3,H2AFZ
24087,BLK,POU2F2
24088,TCF19,KIFC1
24089,CPVL,TNFSF13
24090,CD48,RPS3
24091,MAFB,IFI30
24092,LGALS1,GAPDH
24093,RPS16,RPS12
24094,CD19,FGD2
24095,IFITM1,CORO1A
24096,TPT1,GPR183
24097,FAU,RPL7A
24098,RPL14,RPL39
24099,SMIM14,HLA-DOA
24100,ARHGAP11A,SHCBP1
24101,PCNA,NCAPG
24102,GAPDH,YWHAE
24103,RPL14,RPS5
24104,SH2D2A,KLRD1
24105,NCAPG2,ASF1B
24106,FKBP1A,S100A6
24107,CPVL,HCK
24108,LRRC25,ALDH2
24109,CD72,HLA-DMB
24110,KIFC1,GGH
24111,PFN1,IL2RG
24112,AURKB,KIF15
24113,MS4A1,AKAP2
24114,DLGAP5,HMGN2
24115,BUB1B,GGH
24116,AIF1,SLC1A3
24117,SH2D2A,SRGN
24118,LYZ,CPVL
24119,VPREB3,FCRL2
24120,ANLN,TUBB4B
24121,RPS4X,RPL29
24122,SRPX,FNBP1L
24123,PLAUR,CD163
24124,EZH2,MAD2L1
24125,VPREB3,RALGPS2
24126,RPS8,RPSA
24127,GIMAP5,ETS1
24128,SH2D2A,SH3BGRL3
24129,RPL32,RPL10A
24130,SYK,TBC1D9
24131,IFITM1,GZMB
24132,POU2F2,VPREB3
24133,CCNB2,SHCBP1
24134,CDCA5,CHAF1A
24135,EIF2S3,RPS23
24136,HMGB3,KIF11
24137,LYST,RGS1
24138,FGD2,HVCN1
24139,AIF1,FCGR1A
24140,SKA3,TICRR
24141,CCR7,RPS12
24142,MAD2L1,RAD51AP1
24143,UBA52,RPS3
24144,CST7,CCL5
24145,LTK,SLC4A10
24146,CDCA3,KIF18B
24147,RPL18,RPS11
24148,LYST,DUSP4
24149,PKMYT1,TUBA1B
24150,HLA-DPA1,HLA-DOA
24151,HMGB3,KIF23
24152,TPT1,RPL11
24153,CENPW,H2AFZ
24154,PSAP,SERPINA1
24155,RPL19,RPS19
24156,TPI1,TUBA1B
24157,PTPRC,CD247
24158,FTH1,CDKN1A
24159,JUNB,PPP1R15A
24160,HMGN2,KIFC1
24161,RPL41,RPL36
24162,DAPP1,HLA-DRA
24163,STMN1,CENPW
24164,AFF3,TCF4
24165,GTSE1,MAD2L1
24166,MCM10,MKI67
24167,RPL35A,RPSA
24168,IFITM3,BST2
24169,MAD2L1,BUB1B
24170,IL32,HLA-E
24171,HMGB2,NUSAP1
24172,RPLP1,RPL14
24173,CENPE,CDCA2
24174,ZWINT,CDC45
24175,HLA-DRA,HLA-DQA1
24176,NUF2,MELK
24177,CDCA8,BUB1B
24178,DSE,TLR2
24179,SKA2,PTTG1
24180,HLA-B,PSME2
24181,DHFR,CDCA7
24182,NCR1,GNLY
24183,IL2RG,HLA-B
24184,ASF1B,E2F7
24185,IL32,TMSB4X
24186,HLA-C,ARL4C
24187,CKAP2L,FAM83D
24188,NEK2,TRIP13
24189,CDCA5,RFC3
24190,S100A10,TMSB10
24191,LYZ,IDO1
24192,TNFRSF13B,MS4A1
24193,S100A11,KDELR1
24194,RPL32,RPS21
24195,HLA-DRA,HLA-DRB5
24196,ASF1B,GMNN
24197,SLC31A2,IGSF6
24198,CDC6,GGH
24199,S100A9,IFI30
24200,RRM2,CENPW
24201,RPL17,RPL10A
24202,TPX2,MCM4
24203,SELL,TPT1
24204,UBE2C,SMC2
24205,ACTB,HLA-E
24206,TAPBP,HLA-B
24207,CD3E,IFITM1
24208,NLRP3,TLR2
24209,PILRA,TNFSF13
24210,SH2D1A,HLA-A
24211,NCAPG,HJURP
24212,CLEC4A,CD68
24213,NCAPH,MKI67
24214,UBA52,RPS13
24215,NUF2,PTTG1
24216,RPS28,PABPC1
24217,CDC20,ARHGAP11A
24218,CD68,RAB32
24219,BIRC5,KPNA2
24220,HLA-A,CCL5
24221,PFN1,CTSC
24222,UBA52,RPL6
24223,RPS3,RPL3
24224,RPS2,RPS8
24225,CTSB,CANX
24226,C1QC,RNASE1
24227,TMPO,ASPM
24228,RPS7,RPL22
24229,BRCA1,KIFC1
24230,TCF4,LYN
24231,CCNB2,SMC4
24232,MS4A7,HLA-DRA
24233,GZMA,PTPN7
24234,RPS14,RPS3A
24235,HNRNPA1,RPL10A
24236,KIFC1,CIT
24237,HLA-DRA,TCF4
24238,CD79B,SNX22
24239,KLRD1,NKG7
24240,BUB1B,CIT
24241,STAP1,BLK
24242,FANCI,CDCA7
24243,BANK1,TCL1A
24244,UBE2T,CDCA2
24245,BANK1,AFF3
24246,UBE2L6,HLA-A
24247,CD27,GIMAP7
24248,CDKN3,CCNB1
24249,CST7,IKZF3
24250,CD79A,HVCN1
24251,CKS1B,HMGB3
24252,CENPA,RACGAP1
24253,MS4A7,CD68
24254,LGALS9,HLA-DRA
24255,CDCA7,UBE2T
24256,PSME2,PSMB10
24257,MAFB,DMXL2
24258,ESPL1,DEPDC1B
24259,GIMAP4,IL2RB
24260,RPL32,NACA
24261,CEP55,CLSPN
24262,FGL2,C1QA
24263,RRM1,SKA3
24264,GPSM2,CCNB2
24265,RPL11,RPS9
24266,FGD2,CIITA
24267,IL32,ITM2A
24268,RAD54L,TUBB
24269,CCNB1,TROAP
24270,FBXO43,MELK
24271,PKM,ANXA2
24272,RPS15,SELL
24273,TALDO1,PSAP
24274,TK1,WDR76
24275,RPS27A,RPL23A
24276,TNFSF13B,ALDH2
24277,RPL32,RPL18A
24278,ARPC1B,ACTG1
24279,MYL6,LSP1
24280,VPREB3,CLEC17A
24281,S100A9,CD33
24282,TROAP,MELK
24283,RPS14,RPL37A
24284,LYZ,FCGRT
24285,BANK1,COL19A1
24286,GAPDH,SLC25A5
24287,RPS8,RPS23
24288,FAU,RPSA
24289,NCAPH,HIST1H1B
24290,RUNX3,HCST
24291,UBA52,RPS11
24292,ESPL1,CDCA8
24293,S100A9,ACSL1
24294,CYBB,TMEM176A
24295,CPVL,SIRPA
24296,TTK,CCNA2
24297,HCST,DENND2D
24298,FCRL2,ADAM28
24299,SCIMP,FGD2
24300,ARL4C,B2M
24301,CIITA,BCL11A
24302,CDC25C,ANLN
24303,KIF22,NCAPH
24304,NAMPT,SAT1
24305,JUN,PPP1R15A
24306,RPS9,RPL36
24307,RPL11,RPS27A
24308,RPL30,RPS6
24309,RPL13,RPS21
24310,TLR2,FCGR2A
24311,CENPW,CCNB1
24312,SMC4,PLK1
24313,ASF1B,NCAPG2
24314,RPS28,ZFAS1
24315,E2F2,MCM4
24316,MCM10,LIG1
24317,MKI67,MCM3
24318,CKS1B,NCAPH
24319,RPL9,RPL35A
24320,KIF18B,CCNA2
24321,CKS2,ENO1
24322,DEPDC1B,EZH2
24323,H2AFZ,ESCO2
24324,RPL30,RPL10
24325,PRC1,SPAG5
24326,NCAPG,SHCBP1
24327,RPL26,RPLP0
24328,ESCO2,RRM1
24329,H2AFZ,SLC25A5
24330,DTYMK,PKMYT1
24331,C1QC,GPNMB
24332,RPL27,RPS17
24333,IL2RB,IRF1
24334,TROAP,PTTG1
24335,GPSM2,KIF14
24336,IFI30,FGR
24337,RPL18,RPL8
24338,RPL17,NACA
24339,ADAM28,VPREB3
24340,CDKN3,TYMS
24341,RPL27A,RPS19
24342,GMNN,RRM2
24343,RALGPS2,FCRL5
24344,RPL23,RPL13
24345,EVL,HLA-C
24346,CCNB2,PHF19
24347,TNFRSF13B,CD19
24348,PLK1,DLGAP5
24349,LAPTM5,HLA-DPB1
24350,KIF2C,HMGB1
24351,PLK1,CDK1
24352,CD2,B2M
24353,GGH,PRC1
24354,TNFRSF4,BATF
24355,RPS11,RPL5
24356,ADAP2,SPI1
24357,DENND2D,RNF213
24358,TK1,BRCA2
24359,RPS6,RPL23
24360,ALDH2,CLEC10A
24361,GBP2,CD2
24362,FCGR1A,SLC1A3
24363,DIAPH3,PKMYT1
24364,FCRLA,POU2AF1
24365,LINC00649,CD3G
24366,APOBEC3B,DEPDC1B
24367,C1QB,RNASE1
24368,RPL10A,RPS24
24369,RPL13,RPL32
24370,ALDH2,TFEC
24371,H2AFZ,ASPM
24372,TOP2A,CCNA2
24373,PCNA,RPA3
24374,SH3BGRL3,ALOX5AP
24375,CLEC12A,TYROBP
24376,RPS19,RPL31
24377,NDUFB2,CD63
24378,RPS9,RPL3
24379,CD79A,CIITA
24380,PLAUR,C1QA
24381,IFITM1,CNN2
24382,HLA-DPB1,ALOX5
24383,MAPRE2,TIGIT
24384,CD302,LILRB2
24385,DEPDC1B,ANLN
24386,PCNA,MCM10
24387,MS4A1,POU2F2
24388,RPL18A,RPS15
24389,CSF3R,CST3
24390,RPL13,RPL18A
24391,RPS29,RPS9
24392,CSF3R,FGL2
24393,NCAPG2,DLGAP5
24394,DSCC1,TUBA1B
24395,LYZ,TMEM176A
24396,CENPW,TYMS
24397,RPL14,RPS19
24398,FAM49B,LCP1
24399,PKMYT1,HIST1H4C
24400,LILRB2,PLXDC2
24401,CDCA7,TK1
24402,SMC4,CENPF
24403,GZMH,CST7
24404,APOBEC3B,CDCA8
24405,MNDA,AIF1
24406,FTL,COMT
24407,CD1C,BLNK
24408,NCAPH,KIF22
24409,MND1,CCNA2
24410,ARL6IP1,CCNA2
24411,CD7,HLA-E
24412,LILRA6,LST1
24413,NCKAP1L,HLA-DPB1
24414,JAK3,CD3D
24415,ARHGAP11A,BIRC5
24416,CDCA8,NCAPD2
24417,NPL,FCGR1A
